"","Concept","ID","Question","ChoiceNumber"
"4453","Barack Obama","22","Richard Nixon Joe Biden",1
"4454","Barack Obama","22","Richard Nixon Ronald Reagan",0
"4455","Barack Obama","22","Ronald Reagan Abraham Lincoln",1
"4456","Barack Obama","22","Ronald Reagan Bernie Sanders",1
"4457","Barack Obama","22","Ronald Reagan Donald Trump",1
"4458","Barack Obama","22","Ronald Reagan Elizabeth Warren",1
"4459","Barack Obama","22","Ronald Reagan George W. Bush",0
"4460","Barack Obama","22","Ronald Reagan Hillary Clinton",1
"4461","Barack Obama","22","Ronald Reagan Joe Biden",1
"4462","Barack Obama","22","Ronald Reagan Richard Nixon",0
"4463","Bernie Sanders","22","Abraham Lincoln Barack Obama",1
"4464","Bernie Sanders","22","Abraham Lincoln Donald Trump",0
"4465","Bernie Sanders","22","Abraham Lincoln Elizabeth Warren",1
"4466","Bernie Sanders","22","Abraham Lincoln George W. Bush",0
"4467","Bernie Sanders","22","Abraham Lincoln Hillary Clinton",0
"4468","Bernie Sanders","22","Abraham Lincoln Joe Biden",1
"4469","Bernie Sanders","22","Abraham Lincoln Richard Nixon",0
"4470","Bernie Sanders","22","Abraham Lincoln Ronald Reagan",0
"4471","Bernie Sanders","22","Barack Obama Abraham Lincoln",0
"4472","Bernie Sanders","22","Barack Obama Donald Trump",0
"4473","Bernie Sanders","22","Barack Obama Elizabeth Warren",0
"4474","Bernie Sanders","22","Barack Obama George W. Bush",0
"4475","Bernie Sanders","22","Barack Obama Hillary Clinton",0
"4476","Bernie Sanders","22","Barack Obama Joe Biden",0
"4477","Bernie Sanders","22","Barack Obama Richard Nixon",0
"4478","Bernie Sanders","22","Barack Obama Ronald Reagan",0
"4479","Bernie Sanders","22","Donald Trump Abraham Lincoln",1
"4480","Bernie Sanders","22","Donald Trump Barack Obama",1
"4481","Bernie Sanders","22","Donald Trump Elizabeth Warren",1
"4482","Bernie Sanders","22","Donald Trump George W. Bush",0
"4483","Bernie Sanders","22","Donald Trump Hillary Clinton",0
"4484","Bernie Sanders","22","Donald Trump Joe Biden",1
"4485","Bernie Sanders","22","Donald Trump Richard Nixon",1
"4486","Bernie Sanders","22","Donald Trump Ronald Reagan",1
"4487","Bernie Sanders","22","Elizabeth Warren Abraham Lincoln",0
"4488","Bernie Sanders","22","Elizabeth Warren Barack Obama",0
"4489","Bernie Sanders","22","Elizabeth Warren Donald Trump",0
"4490","Bernie Sanders","22","Elizabeth Warren George W. Bush",0
"4491","Bernie Sanders","22","Elizabeth Warren Hillary Clinton",0
"4492","Bernie Sanders","22","Elizabeth Warren Joe Biden",0
"4493","Bernie Sanders","22","Elizabeth Warren Richard Nixon",0
"4494","Bernie Sanders","22","Elizabeth Warren Ronald Reagan",0
"4495","Bernie Sanders","22","George W. Bush Abraham Lincoln",1
"4496","Bernie Sanders","22","George W. Bush Barack Obama",1
"4497","Bernie Sanders","22","George W. Bush Donald Trump",1
"4498","Bernie Sanders","22","George W. Bush Elizabeth Warren",1
"4499","Bernie Sanders","22","George W. Bush Hillary Clinton",1
"4500","Bernie Sanders","22","George W. Bush Joe Biden",1
"4501","Bernie Sanders","22","George W. Bush Richard Nixon",1
"4502","Bernie Sanders","22","George W. Bush Ronald Reagan",1
"4503","Bernie Sanders","22","Hillary Clinton Abraham Lincoln",1
"4504","Bernie Sanders","22","Hillary Clinton Barack Obama",1
"4505","Bernie Sanders","22","Hillary Clinton Donald Trump",0
"4506","Bernie Sanders","22","Hillary Clinton Elizabeth Warren",1
"4507","Bernie Sanders","22","Hillary Clinton George W. Bush",0
"4508","Bernie Sanders","22","Hillary Clinton Joe Biden",1
"4509","Bernie Sanders","22","Hillary Clinton Richard Nixon",0
"4510","Bernie Sanders","22","Hillary Clinton Ronald Reagan",0
"4511","Bernie Sanders","22","Joe Biden Abraham Lincoln",0
"4512","Bernie Sanders","22","Joe Biden Barack Obama",1
"4513","Bernie Sanders","22","Joe Biden Donald Trump",0
"4514","Bernie Sanders","22","Joe Biden Elizabeth Warren",1
"4515","Bernie Sanders","22","Joe Biden George W. Bush",0
"4516","Bernie Sanders","22","Joe Biden Hillary Clinton",0
"4517","Bernie Sanders","22","Joe Biden Richard Nixon",0
"4518","Bernie Sanders","22","Joe Biden Ronald Reagan",0
"4519","Bernie Sanders","22","Richard Nixon Abraham Lincoln",1
"4520","Bernie Sanders","22","Richard Nixon Barack Obama",1
"4521","Bernie Sanders","22","Richard Nixon Donald Trump",1
"4522","Bernie Sanders","22","Richard Nixon Elizabeth Warren",1
"4523","Bernie Sanders","22","Richard Nixon George W. Bush",0
"4524","Bernie Sanders","22","Richard Nixon Hillary Clinton",1
"4525","Bernie Sanders","22","Richard Nixon Joe Biden",1
"4526","Bernie Sanders","22","Richard Nixon Ronald Reagan",1
"4527","Bernie Sanders","22","Ronald Reagan Abraham Lincoln",1
"4528","Bernie Sanders","22","Ronald Reagan Barack Obama",1
"4529","Bernie Sanders","22","Ronald Reagan Donald Trump",1
"4530","Bernie Sanders","22","Ronald Reagan Elizabeth Warren",1
"4531","Bernie Sanders","22","Ronald Reagan George W. Bush",0
"4532","Bernie Sanders","22","Ronald Reagan Hillary Clinton",1
"4533","Bernie Sanders","22","Ronald Reagan Joe Biden",1
"4534","Bernie Sanders","22","Ronald Reagan Richard Nixon",1
"4535","Donald Trump","22","Abraham Lincoln Barack Obama",0
"4536","Donald Trump","22","Abraham Lincoln Bernie Sanders",1
"4537","Donald Trump","22","Abraham Lincoln Elizabeth Warren",0
"4538","Donald Trump","22","Abraham Lincoln George W. Bush",1
"4539","Donald Trump","22","Abraham Lincoln Hillary Clinton",1
"4540","Donald Trump","22","Abraham Lincoln Joe Biden",0
"4541","Donald Trump","22","Abraham Lincoln Richard Nixon",1
"4542","Donald Trump","22","Abraham Lincoln Ronald Reagan",1
"4543","Donald Trump","22","Barack Obama Abraham Lincoln",0
"4544","Donald Trump","22","Barack Obama Bernie Sanders",0
"4545","Donald Trump","22","Barack Obama Elizabeth Warren",0
"4546","Donald Trump","22","Barack Obama George W. Bush",0
"4547","Donald Trump","22","Barack Obama Hillary Clinton",0
"4548","Donald Trump","22","Barack Obama Joe Biden",0
"4549","Donald Trump","22","Barack Obama Richard Nixon",0
"4550","Donald Trump","22","Barack Obama Ronald Reagan",1
"4551","Donald Trump","22","Bernie Sanders Abraham Lincoln",1
"4552","Donald Trump","22","Bernie Sanders Barack Obama",1
"4553","Donald Trump","22","Bernie Sanders Elizabeth Warren",0
"4554","Donald Trump","22","Bernie Sanders George W. Bush",1
"4555","Donald Trump","22","Bernie Sanders Hillary Clinton",0
"4556","Donald Trump","22","Bernie Sanders Joe Biden",1
"4557","Donald Trump","22","Bernie Sanders Richard Nixon",1
"4558","Donald Trump","22","Bernie Sanders Ronald Reagan",1
"4559","Donald Trump","22","Elizabeth Warren Abraham Lincoln",1
"4560","Donald Trump","22","Elizabeth Warren Barack Obama",1
"4561","Donald Trump","22","Elizabeth Warren Bernie Sanders",1
"4562","Donald Trump","22","Elizabeth Warren George W. Bush",1
"4563","Donald Trump","22","Elizabeth Warren Hillary Clinton",1
"4564","Donald Trump","22","Elizabeth Warren Joe Biden",1
"4565","Donald Trump","22","Elizabeth Warren Richard Nixon",1
"4566","Donald Trump","22","Elizabeth Warren Ronald Reagan",1
"4567","Donald Trump","22","George W. Bush Abraham Lincoln",0
"4568","Donald Trump","22","George W. Bush Barack Obama",0
"4569","Donald Trump","22","George W. Bush Bernie Sanders",1
"4570","Donald Trump","22","George W. Bush Elizabeth Warren",0
"4571","Donald Trump","22","George W. Bush Hillary Clinton",0
"4572","Donald Trump","22","George W. Bush Joe Biden",1
"4573","Donald Trump","22","George W. Bush Richard Nixon",1
"4574","Donald Trump","22","George W. Bush Ronald Reagan",0
"4575","Donald Trump","22","Hillary Clinton Abraham Lincoln",1
"4576","Donald Trump","22","Hillary Clinton Barack Obama",1
"4577","Donald Trump","22","Hillary Clinton Bernie Sanders",1
"4578","Donald Trump","22","Hillary Clinton Elizabeth Warren",0
"4579","Donald Trump","22","Hillary Clinton George W. Bush",1
"4580","Donald Trump","22","Hillary Clinton Joe Biden",1
"4581","Donald Trump","22","Hillary Clinton Richard Nixon",1
"4582","Donald Trump","22","Hillary Clinton Ronald Reagan",1
"4583","Donald Trump","22","Joe Biden Abraham Lincoln",1
"4584","Donald Trump","22","Joe Biden Barack Obama",0
"4585","Donald Trump","22","Joe Biden Bernie Sanders",0
"4586","Donald Trump","22","Joe Biden Elizabeth Warren",0
"4587","Donald Trump","22","Joe Biden George W. Bush",0
"4588","Donald Trump","22","Joe Biden Hillary Clinton",0
"4589","Donald Trump","22","Joe Biden Richard Nixon",1
"4590","Donald Trump","22","Joe Biden Ronald Reagan",1
"4591","Donald Trump","22","Richard Nixon Abraham Lincoln",0
"4592","Donald Trump","22","Richard Nixon Barack Obama",1
"4593","Donald Trump","22","Richard Nixon Bernie Sanders",0
"4594","Donald Trump","22","Richard Nixon Elizabeth Warren",0
"4595","Donald Trump","22","Richard Nixon George W. Bush",0
"4596","Donald Trump","22","Richard Nixon Hillary Clinton",0
"4597","Donald Trump","22","Richard Nixon Joe Biden",0
"4598","Donald Trump","22","Richard Nixon Ronald Reagan",0
"4599","Donald Trump","22","Ronald Reagan Abraham Lincoln",0
"4600","Donald Trump","22","Ronald Reagan Barack Obama",0
"4601","Donald Trump","22","Ronald Reagan Bernie Sanders",0
"4602","Donald Trump","22","Ronald Reagan Elizabeth Warren",0
"4603","Donald Trump","22","Ronald Reagan George W. Bush",1
"4604","Donald Trump","22","Ronald Reagan Hillary Clinton",0
"4605","Donald Trump","22","Ronald Reagan Joe Biden",0
"4606","Donald Trump","22","Ronald Reagan Richard Nixon",1
"4607","Abraham Lincoln","23","Barack Obama Bernie Sanders",0
"4608","Abraham Lincoln","23","Barack Obama Donald Trump",0
"4609","Abraham Lincoln","23","Barack Obama Elizabeth Warren",0
"4610","Abraham Lincoln","23","Barack Obama George W. Bush",0
"4611","Abraham Lincoln","23","Barack Obama Hillary Clinton",0
"4612","Abraham Lincoln","23","Barack Obama Joe Biden",0
"4613","Abraham Lincoln","23","Barack Obama Richard Nixon",0
"4614","Abraham Lincoln","23","Barack Obama Ronald Reagan",0
"4615","Abraham Lincoln","23","Bernie Sanders Barack Obama",1
"4616","Abraham Lincoln","23","Bernie Sanders Donald Trump",0
"4617","Abraham Lincoln","23","Bernie Sanders Elizabeth Warren",1
"4618","Abraham Lincoln","23","Bernie Sanders George W. Bush",0
"4619","Abraham Lincoln","23","Bernie Sanders Hillary Clinton",0
"4620","Abraham Lincoln","23","Bernie Sanders Joe Biden",0
"4621","Abraham Lincoln","23","Bernie Sanders Richard Nixon",0
"4622","Abraham Lincoln","23","Bernie Sanders Ronald Reagan",0
"4623","Abraham Lincoln","23","Donald Trump Barack Obama",1
"4624","Abraham Lincoln","23","Donald Trump Bernie Sanders",0
"4625","Abraham Lincoln","23","Donald Trump Elizabeth Warren",1
"4626","Abraham Lincoln","23","Donald Trump George W. Bush",0
"4627","Abraham Lincoln","23","Donald Trump Hillary Clinton",0
"4628","Abraham Lincoln","23","Donald Trump Joe Biden",1
"4629","Abraham Lincoln","23","Donald Trump Richard Nixon",1
"4630","Abraham Lincoln","23","Donald Trump Ronald Reagan",1
"4631","Abraham Lincoln","23","Elizabeth Warren Barack Obama",1
"4632","Abraham Lincoln","23","Elizabeth Warren Bernie Sanders",1
"4633","Abraham Lincoln","23","Elizabeth Warren Donald Trump",0
"4634","Abraham Lincoln","23","Elizabeth Warren George W. Bush",0
"4635","Abraham Lincoln","23","Elizabeth Warren Hillary Clinton",0
"4636","Abraham Lincoln","23","Elizabeth Warren Joe Biden",1
"4637","Abraham Lincoln","23","Elizabeth Warren Richard Nixon",0
"4638","Abraham Lincoln","23","Elizabeth Warren Ronald Reagan",1
"4639","Abraham Lincoln","23","George W. Bush Barack Obama",1
"4640","Abraham Lincoln","23","George W. Bush Bernie Sanders",1
"4641","Abraham Lincoln","23","George W. Bush Donald Trump",1
"4642","Abraham Lincoln","23","George W. Bush Elizabeth Warren",1
"4643","Abraham Lincoln","23","George W. Bush Hillary Clinton",1
"4644","Abraham Lincoln","23","George W. Bush Joe Biden",1
"4645","Abraham Lincoln","23","George W. Bush Richard Nixon",1
"4646","Abraham Lincoln","23","George W. Bush Ronald Reagan",1
"4647","Abraham Lincoln","23","Hillary Clinton Barack Obama",1
"4648","Abraham Lincoln","23","Hillary Clinton Bernie Sanders",0
"4649","Abraham Lincoln","23","Hillary Clinton Donald Trump",0
"4650","Abraham Lincoln","23","Hillary Clinton Elizabeth Warren",0
"4651","Abraham Lincoln","23","Hillary Clinton George W. Bush",0
"4652","Abraham Lincoln","23","Hillary Clinton Joe Biden",1
"4653","Abraham Lincoln","23","Hillary Clinton Richard Nixon",0
"4654","Abraham Lincoln","23","Hillary Clinton Ronald Reagan",1
"4655","Abraham Lincoln","23","Joe Biden Barack Obama",1
"4656","Abraham Lincoln","23","Joe Biden Bernie Sanders",0
"4657","Abraham Lincoln","23","Joe Biden Donald Trump",0
"4658","Abraham Lincoln","23","Joe Biden Elizabeth Warren",0
"4659","Abraham Lincoln","23","Joe Biden George W. Bush",0
"4660","Abraham Lincoln","23","Joe Biden Hillary Clinton",0
"4661","Abraham Lincoln","23","Joe Biden Richard Nixon",0
"4662","Abraham Lincoln","23","Joe Biden Ronald Reagan",0
"4663","Abraham Lincoln","23","Richard Nixon Barack Obama",1
"4664","Abraham Lincoln","23","Richard Nixon Bernie Sanders",1
"4665","Abraham Lincoln","23","Richard Nixon Donald Trump",0
"4666","Abraham Lincoln","23","Richard Nixon Elizabeth Warren",1
"4667","Abraham Lincoln","23","Richard Nixon George W. Bush",0
"4668","Abraham Lincoln","23","Richard Nixon Hillary Clinton",0
"4669","Abraham Lincoln","23","Richard Nixon Joe Biden",1
"4670","Abraham Lincoln","23","Richard Nixon Ronald Reagan",0
"4671","Abraham Lincoln","23","Ronald Reagan Barack Obama",1
"4672","Abraham Lincoln","23","Ronald Reagan Bernie Sanders",1
"4673","Abraham Lincoln","23","Ronald Reagan Donald Trump",0
"4674","Abraham Lincoln","23","Ronald Reagan Elizabeth Warren",1
"4675","Abraham Lincoln","23","Ronald Reagan George W. Bush",0
"4676","Abraham Lincoln","23","Ronald Reagan Hillary Clinton",0
"4677","Abraham Lincoln","23","Ronald Reagan Joe Biden",0
"4678","Abraham Lincoln","23","Ronald Reagan Richard Nixon",0
"4679","Barack Obama","23","Abraham Lincoln Bernie Sanders",1
"4680","Barack Obama","23","Abraham Lincoln Donald Trump",0
"4681","Barack Obama","23","Abraham Lincoln Elizabeth Warren",0
"4682","Barack Obama","23","Abraham Lincoln George W. Bush",0
"4683","Barack Obama","23","Abraham Lincoln Hillary Clinton",0
"4684","Barack Obama","23","Abraham Lincoln Joe Biden",1
"4685","Barack Obama","23","Abraham Lincoln Richard Nixon",0
"4686","Barack Obama","23","Abraham Lincoln Ronald Reagan",0
"4687","Barack Obama","23","Bernie Sanders Abraham Lincoln",0
"4688","Barack Obama","23","Bernie Sanders Donald Trump",0
"4689","Barack Obama","23","Bernie Sanders Elizabeth Warren",0
"4690","Barack Obama","23","Bernie Sanders George W. Bush",0
"4691","Barack Obama","23","Bernie Sanders Hillary Clinton",1
"4692","Barack Obama","23","Bernie Sanders Joe Biden",1
"4693","Barack Obama","23","Bernie Sanders Richard Nixon",0
"4694","Barack Obama","23","Bernie Sanders Ronald Reagan",0
"4695","Barack Obama","23","Donald Trump Abraham Lincoln",1
"4696","Barack Obama","23","Donald Trump Bernie Sanders",1
"4697","Barack Obama","23","Donald Trump Elizabeth Warren",1
"4698","Barack Obama","23","Donald Trump George W. Bush",0
"4699","Barack Obama","23","Donald Trump Hillary Clinton",1
"4700","Barack Obama","23","Donald Trump Joe Biden",1
"4701","Barack Obama","23","Donald Trump Richard Nixon",0
"4702","Barack Obama","23","Donald Trump Ronald Reagan",1
"4703","Barack Obama","23","Elizabeth Warren Abraham Lincoln",0
"4704","Barack Obama","23","Elizabeth Warren Bernie Sanders",1
"4705","Barack Obama","23","Elizabeth Warren Donald Trump",0
"4706","Barack Obama","23","Elizabeth Warren George W. Bush",0
"4707","Barack Obama","23","Elizabeth Warren Hillary Clinton",0
"4708","Barack Obama","23","Elizabeth Warren Joe Biden",1
"4709","Barack Obama","23","Elizabeth Warren Richard Nixon",0
"4710","Barack Obama","23","Elizabeth Warren Ronald Reagan",0
"4711","Barack Obama","23","George W. Bush Abraham Lincoln",1
"4712","Barack Obama","23","George W. Bush Bernie Sanders",1
"4713","Barack Obama","23","George W. Bush Donald Trump",1
"4714","Barack Obama","23","George W. Bush Elizabeth Warren",1
"4715","Barack Obama","23","George W. Bush Hillary Clinton",1
"4716","Barack Obama","23","George W. Bush Joe Biden",1
"4717","Barack Obama","23","George W. Bush Richard Nixon",0
"4718","Barack Obama","23","George W. Bush Ronald Reagan",0
"4719","Barack Obama","23","Hillary Clinton Abraham Lincoln",0
"4720","Barack Obama","23","Hillary Clinton Bernie Sanders",0
"4721","Barack Obama","23","Hillary Clinton Donald Trump",0
"4722","Barack Obama","23","Hillary Clinton Elizabeth Warren",0
"4723","Barack Obama","23","Hillary Clinton George W. Bush",0
"4724","Barack Obama","23","Hillary Clinton Joe Biden",1
"4725","Barack Obama","23","Hillary Clinton Richard Nixon",0
"4726","Barack Obama","23","Hillary Clinton Ronald Reagan",0
"4727","Barack Obama","23","Joe Biden Abraham Lincoln",0
"4728","Barack Obama","23","Joe Biden Bernie Sanders",0
"4729","Barack Obama","23","Joe Biden Donald Trump",0
"4730","Barack Obama","23","Joe Biden Elizabeth Warren",0
"4731","Barack Obama","23","Joe Biden George W. Bush",0
"4732","Barack Obama","23","Joe Biden Hillary Clinton",0
"4733","Barack Obama","23","Joe Biden Richard Nixon",0
"4734","Barack Obama","23","Joe Biden Ronald Reagan",0
"4735","Barack Obama","23","Richard Nixon Abraham Lincoln",1
"4736","Barack Obama","23","Richard Nixon Bernie Sanders",1
"4737","Barack Obama","23","Richard Nixon Donald Trump",0
"4738","Barack Obama","23","Richard Nixon Elizabeth Warren",1
"4739","Barack Obama","23","Richard Nixon George W. Bush",1
"4740","Barack Obama","23","Richard Nixon Hillary Clinton",1
"4741","Barack Obama","23","Richard Nixon Joe Biden",1
"4742","Barack Obama","23","Richard Nixon Ronald Reagan",1
"4743","Barack Obama","23","Ronald Reagan Abraham Lincoln",1
"4744","Barack Obama","23","Ronald Reagan Bernie Sanders",1
"4745","Barack Obama","23","Ronald Reagan Donald Trump",0
"4746","Barack Obama","23","Ronald Reagan Elizabeth Warren",1
"4747","Barack Obama","23","Ronald Reagan George W. Bush",0
"4748","Barack Obama","23","Ronald Reagan Hillary Clinton",1
"4749","Barack Obama","23","Ronald Reagan Joe Biden",1
"4750","Barack Obama","23","Ronald Reagan Richard Nixon",0
"4751","Bernie Sanders","23","Abraham Lincoln Barack Obama",1
"4752","Bernie Sanders","23","Abraham Lincoln Donald Trump",0
"4753","Bernie Sanders","23","Abraham Lincoln Elizabeth Warren",1
"4754","Bernie Sanders","23","Abraham Lincoln George W. Bush",0
